Serial_Number,Schedule_Number,Depot_Code,Count,Depots
5554,500Q,8,14,"24,24,24,24,24,24,24,24,8,8,8"
5639,500Q,23,14,"24,24,24,24,24,24,24,24,8,8,8,23"
5675,500Q,14,14,"24,24,24,24,24,24,24,24,8,8,8,23,14"
5676,500Q,14,14,"24,24,24,24,24,24,24,24,8,8,8,23,14,14"
4473,500QD,8,3,8
4474,500QD,8,3,"8,8"
4475,500QD,8,3,"8,8,8"
5899,500QG,29,7,29
5900,500QG,29,7,"29,29"
5901,500QG,29,7,"29,29,29"
6018,500QG,24,7,"29,29,29,24"
6019,500QG,24,7,"29,29,29,24,24"
6020,500QG,24,7,"29,29,29,24,24,24"
6021,500QG,24,7,"29,29,29,24,24,24,24"
821,500QK,24,9,24
919,500QK,29,9,"24,29"
925,500QK,29,9,"24,29,29"
926,500QK,29,9,"24,29,29,29"
928,500QK,29,9,"24,29,29,29,29"
931,500QK,29,9,"24,29,29,29,29,29"
933,500QK,29,9,"24,29,29,29,29,29,29"
934,500QK,29,9,"24,29,29,29,29,29,29,29"
6032,500QK,6,9,"24,29,29,29,29,29,29,29,6"
4157,500T,10,1,10
860,500TA,41,1,41
1625,500Y,30,1,30
36,501A,11,20,11
72,501A,11,20,"11,11"
401,501A,14,20,"11,11,14"
414,501A,14,20,"11,11,14,14"
1741,501A,10,20,"11,11,14,14,10"
1871,501A,20,20,"11,11,14,14,10,20"
1891,501A,20,20,"11,11,14,14,10,20,20"
1898,501A,20,20,"11,11,14,14,10,20,20,20"
1903,501A,20,20,"11,11,14,14,10,20,20,20,20"
1905,501A,20,20,"11,11,14,14,10,20,20,20,20,20"
2200,501A,2,20,"11,11,14,14,10,20,20,20,20,20,2"
2294,501A,2,20,"11,11,14,14,10,20,20,20,20,20,2,2"
2295,501A,2,20,"11,11,14,14,10,20,20,20,20,20,2,2,2"
2540,501A,20,20,"11,11,14,14,10,20,20,20,20,20,2,2,2,20"
3855,501A,37,20,"11,11,14,14,10,20,20,20,20,20,2,2,2,20,37"
4319,501A,31,20,"11,11,14,14,10,20,20,20,20,20,2,2,2,20,37,31"
4645,501A,17,20,"11,11,14,14,10,20,20,20,20,20,2,2,2,20,37,31,17"
4742,501A,16,20,"11,11,14,14,10,20,20,20,20,20,2,2,2,20,37,31,17,16"
4825,501A,16,20,"11,11,14,14,10,20,20,20,20,20,2,2,2,20,37,31,17,16,16"
5300,501A,21,20,"11,11,14,14,10,20,20,20,20,20,2,2,2,20,37,31,17,16,16,21"
3880,501B,37,2,37
3883,501B,37,2,"37,37"
3873,501BH,37,8,37
3876,501BH,37,8,"37,37"
3878,501BH,37,8,"37,37,37"
5192,501BH,12,8,"37,37,37,12"
5193,501BH,12,8,"37,37,37,12,12"
5666,501BH,26,8,"37,37,37,12,12,26"
5667,501BH,26,8,"37,37,37,12,12,26,26"
5669,501BH,26,8,"37,37,37,12,12,26,26,26"
62,501C,11,19,11
67,501C,11,19,"11,11"
68,501C,11,19,"11,11,11"
78,501C,11,19,"11,11,11,11"
132,501C,30,19,"11,11,11,11,30"
141,501C,30,19,"11,11,11,11,30,30"
411,501C,14,19,"11,11,11,11,30,30,14"
3187,501C,12,19,"11,11,11,11,30,30,14,12"
3868,501C,37,19,"11,11,11,11,30,30,14,12,37"
3869,501C,37,19,"11,11,11,11,30,30,14,12,37,37"
4244,501C,17,19,"11,11,11,11,30,30,14,12,37,37,17"
4245,501C,17,19,"11,11,11,11,30,30,14,12,37,37,17,17"
4248,501C,17,19,"11,11,11,11,30,30,14,12,37,37,17,17,17"
4316,501C,31,19,"11,11,11,11,30,30,14,12,37,37,17,17,17,31"
4479,501C,14,19,"11,11,11,11,30,30,14,12,37,37,17,17,17,31,14"
4488,501C,14,19,"11,11,11,11,30,30,14,12,37,37,17,17,17,31,14,14"
5661,501C,14,19,"11,11,11,11,30,30,14,12,37,37,17,17,17,31,14,14,14"
6104,501C,14,19,"11,11,11,11,30,30,14,12,37,37,17,17,17,31,14,14,14,14"
6344,501C,12,19,"11,11,11,11,30,30,14,12,37,37,17,17,17,31,14,14,14,14,12"
2450,501F,8,2,8
5484,501F,31,2,"8,31"
3174,501GA,12,4,12
3535,501GA,37,4,"12,37"
3845,501GA,37,4,"12,37,37"
4215,501GA,38,4,"12,37,37,38"
197,501L,30,5,30
1574,501L,23,5,"30,23"
1735,501L,10,5,"30,23,10"
4387,501L,23,5,"30,23,10,23"
4507,501L,14,5,"30,23,10,23,14"
4640,501N,21,1,21
990,502A,29,11,29
2884,502A,8,11,"29,8"
3127,502A,12,11,"29,8,12"
3135,502A,12,11,"29,8,12,12"
3138,502A,12,11,"29,8,12,12,12"
3148,502A,12,11,"29,8,12,12,12,12"
4342,502A,23,11,"29,8,12,12,12,12,23"
5712,502A,37,11,"29,8,12,12,12,12,23,37"
5723,502A,37,11,"29,8,12,12,12,12,23,37,37"
6122,502A,12,11,"29,8,12,12,12,12,23,37,37,12"
6433,502A,12,11,"29,8,12,12,12,12,23,37,37,12,12"
455,502B,41,1,41
4550,502C,26,5,26
4554,502C,9,5,"26,9"
4555,502C,40,5,"26,9,40"
4562,502C,40,5,"26,9,40,40"
4563,502C,43,5,"26,9,40,40,43"
3183,502D,12,2,12
5942,502D,29,2,"12,29"
3910,502DA,26,2,26
5603,502DA,26,2,"26,26"
1815,502E,8,15,8
1817,502E,8,15,"8,8"
1821,502E,9,15,"8,8,9"
1823,502E,8,15,"8,8,9,8"
1825,502E,8,15,"8,8,9,8,8"
1828,502E,8,15,"8,8,9,8,8,8"
1860,502E,8,15,"8,8,9,8,8,8,8"
1861,502E,8,15,"8,8,9,8,8,8,8,8"
1865,502E,9,15,"8,8,9,8,8,8,8,8,9"
1866,502E,9,15,"8,8,9,8,8,8,8,8,9,9"
3107,502E,26,15,"8,8,9,8,8,8,8,8,9,9,26"
3271,502E,26,15,"8,8,9,8,8,8,8,8,9,9,26,26"
3904,502E,26,15,"8,8,9,8,8,8,8,8,9,9,26,26,26"
6468,502E,8,15,"8,8,9,8,8,8,8,8,9,9,26,26,26,8"
6534,502E,8,15,"8,8,9,8,8,8,8,8,9,9,26,26,26,8,8"
1127,502F,22,7,22
1515,502F,43,7,"22,43"
3007,502F,26,7,"22,43,26"
3401,502F,12,7,"22,43,26,12"
3830,502F,26,7,"22,43,26,12,26"
4470,502F,22,7,"22,43,26,12,26,22"
6060,502F,22,7,"22,43,26,12,26,22,22"
1514,502FA,43,4,43
1576,502FA,43,4,"43,43"
1577,502FA,43,4,"43,43,43"
1579,502FA,43,4,"43,43,43,43"
4619,502FB,12,1,12
1361,502H,22,29,22
1363,502H,22,29,"22,22"
1708,502H,9,29,"22,22,9"
1730,502H,9,29,"22,22,9,9"
1806,502H,9,29,"22,22,9,9,9"
3142,502H,12,29,"22,22,9,9,9,12"
3146,502H,12,29,"22,22,9,9,9,12,12"
3166,502H,12,29,"22,22,9,9,9,12,12,12"
3169,502H,12,29,"22,22,9,9,9,12,12,12,12"
3176,502H,12,29,"22,22,9,9,9,12,12,12,12,12"
4107,502H,31,29,"22,22,9,9,9,12,12,12,12,12,31"
4108,502H,31,29,"22,22,9,9,9,12,12,12,12,12,31,31"
4111,502H,31,29,"22,22,9,9,9,12,12,12,12,12,31,31,31"
4112,502H,31,29,"22,22,9,9,9,12,12,12,12,12,31,31,31,31"
4116,502H,31,29,"22,22,9,9,9,12,12,12,12,12,31,31,31,31,31"
4340,502H,31,29,"22,22,9,9,9,12,12,12,12,12,31,31,31,31,31,31"
4347,502H,31,29,"22,22,9,9,9,12,12,12,12,12,31,31,31,31,31,31,31"
4348,502H,31,29,"22,22,9,9,9,12,12,12,12,12,31,31,31,31,31,31,31,31"
4542,502H,9,29,"22,22,9,9,9,12,12,12,12,12,31,31,31,31,31,31,31,31,9"
4854,502H,21,29,"22,22,9,9,9,12,12,12,12,12,31,31,31,31,31,31,31,31,9,21"
4856,502H,21,29,"22,22,9,9,9,12,12,12,12,12,31,31,31,31,31,31,31,31,9,21,21"
4999,502H,21,29,"22,22,9,9,9,12,12,12,12,12,31,31,31,31,31,31,31,31,9,21,21,21"
5002,502H,21,29,"22,22,9,9,9,12,12,12,12,12,31,31,31,31,31,31,31,31,9,21,21,21,21"
5006,502H,21,29,"22,22,9,9,9,12,12,12,12,12,31,31,31,31,31,31,31,31,9,21,21,21,21,21"
5013,502H,21,29,"22,22,9,9,9,12,12,12,12,12,31,31,31,31,31,31,31,31,9,21,21,21,21,21,21"
5597,502H,9,29,"22,22,9,9,9,12,12,12,12,12,31,31,31,31,31,31,31,31,9,21,21,21,21,21,21,9"
5984,502H,22,29,"22,22,9,9,9,12,12,12,12,12,31,31,31,31,31,31,31,31,9,21,21,21,21,21,21,9,22"
6282,502H,21,29,"22,22,9,9,9,12,12,12,12,12,31,31,31,31,31,31,31,31,9,21,21,21,21,21,21,9,22,21"
6498,502H,9,29,"22,22,9,9,9,12,12,12,12,12,31,31,31,31,31,31,31,31,9,21,21,21,21,21,21,9,22,21,9"
4503,502HA,9,1,9
1731,502HB,9,1,9
4242,502HC,17,2,17
4281,502HC,17,2,"17,17"
1366,502HE,22,1,22
1909,502J,20,5,20
1928,502J,20,5,"20,20"
2211,502J,20,5,"20,20,20"
2256,502J,34,5,"20,20,20,34"
2942,502J,33,5,"20,20,20,34,33"
3887,502K,37,2,37
5205,502K,21,2,"37,21"
4556,502L,22,5,22
4564,502L,40,5,"22,40"
4565,502L,40,5,"22,40,40"
4566,502L,40,5,"22,40,40,40"
4570,502L,43,5,"22,40,40,40,43"
5202,502M,21,1,21
4313,502V,31,2,31
4314,502V,31,2,"31,31"
1767,503A,8,4,8
1798,503A,8,4,"8,8"
3030,503A,26,4,"8,8,26"
3154,503A,26,4,"8,8,26,26"
814,504C,24,1,24
5928,504E,29,1,29
4589,505C,19,1,19
1016,505E,6,10,6
1157,505E,11,10,"6,11"
1193,505E,32,10,"6,11,32"
1196,505E,32,10,"6,11,32,32"
4067,505E,32,10,"6,11,32,32,32"
4177,505E,6,10,"6,11,32,32,32,6"
5860,505E,6,10,"6,11,32,32,32,6,6"
6006,505E,19,10,"6,11,32,32,32,6,6,19"
6008,505E,19,10,"6,11,32,32,32,6,6,19,19"
6016,505E,19,10,"6,11,32,32,32,6,6,19,19,19"
886,506A,41,1,41
828,507A,24,5,24
1461,507A,22,5,"24,22"
1679,507A,9,5,"24,22,9"
1734,507A,10,5,"24,22,9,10"
1747,507A,9,5,"24,22,9,10,9"
1753,507B,9,4,9
1754,507B,9,4,"9,9"
1797,507B,8,4,"9,9,8"
1810,507B,9,4,"9,9,8,9"
1465,507C,22,8,22
1493,507C,23,8,"22,23"
1502,507C,23,8,"22,23,23"
1651,507C,9,8,"22,23,23,9"
1652,507C,9,8,"22,23,23,9,9"
4468,507C,9,8,"22,23,23,9,9,9"
6465,507C,8,8,"22,23,23,9,9,9,8"
6502,507C,26,8,"22,23,23,9,9,9,8,26"
4494,507D,30,4,30
4495,507D,30,4,"30,30"
5630,507D,30,4,"30,30,30"
6227,507D,11,4,"30,30,30,11"
6546,507DY,30,2,30
6550,507DY,30,2,"30,30"
6501,507E,26,1,26
1371,507P,22,1,22
1195,507PS,22,6,22
1231,507PS,22,6,"22,22"
1463,507PS,22,6,"22,22,22"
1478,507PS,22,6,"22,22,22,22"
1646,507PS,9,6,"22,22,22,22,9"
1648,507PS,9,6,"22,22,22,22,9,9"
2815,510A,33,5,33
2816,510A,33,5,"33,33"
2819,510A,33,5,"33,33,33"
5304,510A,21,5,"33,33,33,21"
5306,510A,21,5,"33,33,33,21,21"
3442,52E,26,3,26
3727,52E,3,3,"26,3"
3843,52E,3,3,"26,3,3"
4727,54E,16,1,16
4757,55B,16,2,16
4762,55B,16,2,"16,16"
4637,57A,16,1,16
4613,59A,17,1,17
4739,59B,16,1,16
4651,59C,17,1,17
4734,59D,16,1,16
5518,59F,17,1,17
2569,5F-1,34,2,34
2574,5F-1,34,2,"34,34"
2469,5F-2,34,2,34
2473,5F-2,34,2,"34,34"
4352,5F-5,34,1,34
1144,600C,32,15,32
1175,600C,32,15,"32,32"
1178,600C,32,15,"32,32,32"
1841,600C,38,15,"32,32,32,38"
1846,600C,38,15,"32,32,32,38,38"
2641,600C,4,15,"32,32,32,38,38,4"
2642,600C,4,15,"32,32,32,38,38,4,4"
2643,600C,4,15,"32,32,32,38,38,4,4,4"
3257,600C,33,15,"32,32,32,38,38,4,4,4,33"
4546,600C,34,15,"32,32,32,38,38,4,4,4,33,34"
4663,600C,4,15,"32,32,32,38,38,4,4,4,33,34,4"
5740,600C,21,15,"32,32,32,38,38,4,4,4,33,34,4,21"
5773,600C,21,15,"32,32,32,38,38,4,4,4,33,34,4,21,21"
5878,600C,38,15,"32,32,32,38,38,4,4,4,33,34,4,21,21,38"
6385,600C,32,15,"32,32,32,38,38,4,4,4,33,34,4,21,21,38,32"
1369,600CA,32,3,32
1849,600CA,20,3,"32,20"
2645,600CA,4,3,"32,20,4"
893,600CB,38,5,38
1146,600CB,32,5,"38,32"
1190,600CB,32,5,"38,32,32"
1191,600CB,32,5,"38,32,32,32"
1977,600CB,34,5,"38,32,32,32,34"
2120,600CF,20,9,20
2123,600CF,20,9,"20,20"
2144,600CF,20,9,"20,20,20"
2632,600CF,4,9,"20,20,20,4"
2633,600CF,4,9,"20,20,20,4,4"
2634,600CF,4,9,"20,20,20,4,4,4"
2717,600CF,20,9,"20,20,20,4,4,4,20"
6089,600CF,4,9,"20,20,20,4,4,4,20,4"
6099,600CF,4,9,"20,20,20,4,4,4,20,4,4"
5839,600CH,38,1,38
747,600D,19,2,19
1174,600D,38,2,"19,38"
833,600F,38,37,38
835,600F,38,37,"38,38"
855,600F,38,37,"38,38,38"
889,600F,38,37,"38,38,38,38"
892,600F,38,37,"38,38,38,38,38"
1139,600F,32,37,"38,38,38,38,38,32"
1143,600F,32,37,"38,38,38,38,38,32,32"
1171,600F,32,37,"38,38,38,38,38,32,32,32"
1173,600F,32,37,"38,38,38,38,38,32,32,32,32"
1201,600F,32,37,"38,38,38,38,38,32,32,32,32,32"
1202,600F,32,37,"38,38,38,38,38,32,32,32,32,32,32"
1203,600F,32,37,"38,38,38,38,38,32,32,32,32,32,32,32"
1851,600F,38,37,"38,38,38,38,38,32,32,32,32,32,32,32,38"
2130,600F,27,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27"
2138,600F,27,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27"
2152,600F,27,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27"
2154,600F,27,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27"
2230,600F,27,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27"
2231,600F,27,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27"
2630,600F,4,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4"
2683,600F,20,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20"
4578,600F,20,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20,20"
4593,600F,32,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20,20,32"
4845,600F,21,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20,20,32,21"
4861,600F,21,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20,20,32,21,21"
4862,600F,21,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20,20,32,21,21,21"
4863,600F,21,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20,20,32,21,21,21,21"
5022,600F,21,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20,20,32,21,21,21,21,21"
5731,600F,21,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20,20,32,21,21,21,21,21,21"
5739,600F,21,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20,20,32,21,21,21,21,21,21,21"
5993,600F,4,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20,20,32,21,21,21,21,21,21,21,4"
5995,600F,4,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20,20,32,21,21,21,21,21,21,21,4,4"
6090,600F,4,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20,20,32,21,21,21,21,21,21,21,4,4,4"
6148,600F,20,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20,20,32,21,21,21,21,21,21,21,4,4,4,20"
6339,600F,19,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20,20,32,21,21,21,21,21,21,21,4,4,4,20,19"
6359,600F,21,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20,20,32,21,21,21,21,21,21,21,4,4,4,20,19,21"
6368,600F,19,37,"38,38,38,38,38,32,32,32,32,32,32,32,38,27,27,27,27,27,27,4,20,20,32,21,21,21,21,21,21,21,4,4,4,20,19,21,19"
2631,600F1,4,1,4
4847,600F4,21,1,21
1925,600F5,15,1,15
4865,600F6,21,1,21
2203,600F7,20,1,20
2202,600F8,20,1,20
2227,600FA,27,2,27
2233,600FA,27,2,"27,27"
2716,600FB,33,2,33
3064,600FB,33,2,"33,33"
5310,600FC,21,2,21
5763,600FC,21,2,"21,21"
4586,600FD,31,2,31
4588,600FD,31,2,"31,31"
2591,600G,34,2,34
2609,600G,34,2,"34,34"
6045,600GA,32,1,32
2861,600KA,33,2,33
3433,600KA,3,2,"33,3"
4250,600KB,17,6,17
4259,600KB,17,6,"17,17"
4823,600KB,16,6,"17,17,16"
4827,600KB,16,6,"17,17,16,16"
5481,600KB,17,6,"17,17,16,16,17"
5501,600KB,17,6,"17,17,16,16,17,17"
4830,600KD,16,4,16
4837,600KD,16,4,"16,16"
5482,600KD,17,4,"16,16,17"
5506,600KD,17,4,"16,16,17,17"
2330,600Q,2,1,2
2362,600QA,2,2,2
3477,600QA,3,2,"2,3"
3492,60A,4,12,4
3519,60A,4,12,"4,4"
3773,60A,4,12,"4,4,4"
4072,60A,17,12,"4,4,4,17"
4076,60A,17,12,"4,4,4,17,17"
4079,60A,17,12,"4,4,4,17,17,17"
4090,60A,17,12,"4,4,4,17,17,17,17"
4746,60A,16,12,"4,4,4,17,17,17,17,16"
4819,60A,16,12,"4,4,4,17,17,17,17,16,16"
4852,60A,16,12,"4,4,4,17,17,17,17,16,16,16"
5520,60A,17,12,"4,4,4,17,17,17,17,16,16,16,17"
6102,60A,4,12,"4,4,4,17,17,17,17,16,16,16,17,4"
4272,60C,17,1,17
3858,60D,4,1,4
2908,60E,4,6,4
3842,60E,4,6,"4,4"
4755,60E,16,6,"4,4,16"
4767,60E,16,6,"4,4,16,16"
4771,60E,16,6,"4,4,16,16,16"
5519,60E,17,6,"4,4,16,16,16,17"
2800,60F,33,1,33
4496,60G,14,1,14
4752,60H,16,1,16
5524,60J,17,1,17
4724,60L,16,1,16
4252,61A,17,8,17
4646,61A,17,8,"17,17"
4653,61A,17,8,"17,17,17"
4659,61A,17,8,"17,17,17,17"
4718,61A,16,8,"17,17,17,17,16"
4851,61A,16,8,"17,17,17,17,16,16"
4916,61A,16,8,"17,17,17,17,16,16,16"
5513,61A,17,8,"17,17,17,17,16,16,16,17"
5528,61B,17,1,17
4720,61C,16,2,16
5510,61C,17,2,"16,17"
4728,61E,16,3,16
5751,61E,17,3,"16,17"
6264,61E,8,3,"16,17,8"
4273,61F,17,2,17
4652,61F,17,2,"17,17"
4268,61G,17,1,17
4267,61J,17,4,17
4269,61J,17,4,"17,17"
4270,61J,17,4,"17,17,17"
4731,61J,16,4,"17,17,17,16"
4671,61M,17,2,17
5514,61M,17,2,"17,17"
4868,62D,16,1,16
4297,63B,17,1,17
4882,63C,16,2,16
4928,63C,16,2,"16,16"
5531,63E,17,1,17
2793,64D,8,1,8
3919,65B,31,5,31
4675,65B,16,5,"31,16"
4678,65B,16,5,"31,16,16"
4679,65B,16,5,"31,16,16,16"
4860,65B,16,5,"31,16,16,16,16"
4722,66A,16,1,16
5841,7-F,6,1,6
3662,75B,26,2,26
4726,75B,16,2,"26,16"
3761,75D,26,2,26
5502,75D,17,2,"26,17"
3753,75E,26,2,26
4261,75E,17,2,"26,17"
6324,75F,16,1,16
3779,75H,26,1,26
2558,76E,8,1,8
5490,77A,17,1,17
1945,77B,8,6,8
1962,77B,8,6,"8,8"
3792,77B,4,6,"8,8,4"
4263,77B,17,6,"8,8,4,17"
5527,77B,17,6,"8,8,4,17,17"
5649,77B,8,6,"8,8,4,17,17,8"
3454,77C,26,2,26
6466,77C,8,2,"26,8"
5963,77D,22,1,22
1894,77E,8,6,8
1941,77E,8,6,"8,8"
3370,77E,26,6,"8,8,26"
3377,77E,26,6,"8,8,26,26"
5950,77E,8,6,"8,8,26,26,8"
6261,77E,26,6,"8,8,26,26,8,26"
1971,77F,8,2,8
4317,77F,3,2,"8,3"
4386,78A,26,1,26
2767,78E,8,1,8
6259,79A,8,1,8
2550,79B,8,1,8
2190,79D,8,2,8
3393,79D,26,2,"8,26"
2559,79E,8,3,8
3718,79E,26,3,"8,26"
5654,79E,8,3,"8,26,8"
3583,79F,26,1,26
3764,79G,26,2,26
3926,79G,31,2,"26,31"
2478,79J,8,1,8
3579,79K,26,1,26
5645,79R,8,1,8
2298,7D,20,1,20
1878,80A,15,16,15
2003,80A,8,16,"15,8"
2679,80A,8,16,"15,8,8"
2941,80A,8,16,"15,8,8,8"
3508,80A,26,16,"15,8,8,8,26"
3856,80A,3,16,"15,8,8,8,26,3"
3908,80A,3,16,"15,8,8,8,26,3,3"
3921,80A,26,16,"15,8,8,8,26,3,3,26"
3935,80A,31,16,"15,8,8,8,26,3,3,26,31"
3944,80A,31,16,"15,8,8,8,26,3,3,26,31,31"
3949,80A,31,16,"15,8,8,8,26,3,3,26,31,31,31"
4440,80A,8,16,"15,8,8,8,26,3,3,26,31,31,31,8"
5583,80A,31,16,"15,8,8,8,26,3,3,26,31,31,31,8,31"
5670,80A,16,16,"15,8,8,8,26,3,3,26,31,31,31,8,31,16"
6142,80A,26,16,"15,8,8,8,26,3,3,26,31,31,31,8,31,16,26"
6362,80A,31,16,"15,8,8,8,26,3,3,26,31,31,31,8,31,16,26,31"
3977,80B,31,2,31
3980,80B,31,2,"31,31"
1793,80C,8,1,8
2005,80D,8,1,8
3671,80E,26,2,26
3956,80E,31,2,"26,31"
2007,80F,8,5,8
2010,80F,8,5,"8,8"
2014,80F,8,5,"8,8,8"
3410,80F,26,5,"8,8,8,26"
5526,80F,26,5,"8,8,8,26,26"
2194,80G,8,5,8
3959,80G,31,5,"8,31"
3961,80G,31,5,"8,31,31"
3966,80G,31,5,"8,31,31,31"
5967,80G,31,5,"8,31,31,31,31"
3394,80K,26,1,26
2025,80R,8,5,8
2186,80R,8,5,"8,8"
3990,80R,31,5,"8,8,31"
5586,80R,31,5,"8,8,31,31"
6503,80R,26,5,"8,8,31,31,26"
1910,82-AR,8,2,8
3432,82-AR,26,2,"8,26"
2019,82A,8,2,8
3047,82A,26,2,"8,26"
1772,82AR,8,5,8
2297,82AR,8,5,"8,8"
2973,82AR,26,5,"8,8,26"
3404,82AR,26,5,"8,8,26,26"
5591,82AR,26,5,"8,8,26,26,26"
2761,82B,8,2,8
5494,82B,8,2,"8,8"
5493,82C,8,1,8
2580,83D,8,2,8
3991,83D,31,2,"8,31"
3202,86E,4,1,4
427,87A,17,2,17
4824,87A,16,2,"17,16"
5478,87B,16,2,16
5516,87B,17,2,"16,17"
4657,87C,17,2,17
4826,87C,16,2,"17,16"
4880,87J,16,1,16
4759,87S,16,2,16
5548,87S,17,2,"16,17"
3994,88A,31,3,31
3996,88A,31,3,"31,31"
5952,88A,8,3,"31,31,8"
4003,88E,31,1,31
2035,89A,8,3,8
3439,89A,26,3,"8,26"
5929,89A,8,3,"8,26,8"
2570,89B,8,1,8
3328,89C,8,5,8
3356,89C,26,5,"8,26"
3536,89C,26,5,"8,26,26"
4029,89C,31,5,"8,26,26,31"
4532,89C,2,5,"8,26,26,31,2"
2566,89D,8,2,8
3998,89D,31,2,"8,31"
4000,89E,31,9,31
5664,89E,8,9,"31,8"
5954,89E,8,9,"31,8,8"
6318,89E,26,9,"31,8,8,26"
6319,89E,26,9,"31,8,8,26,26"
6320,89E,26,9,"31,8,8,26,26,26"
6322,89E,26,9,"31,8,8,26,26,26,26"
6352,89E,22,9,"31,8,8,26,26,26,26,22"
6361,89E,31,9,"31,8,8,26,26,26,26,22,31"
2567,89F,8,1,8
3725,89H,26,1,26
2150,90E,8,7,8
2302,90E,8,7,"8,8"
2546,90E,8,7,"8,8,8"
2829,90E,8,7,"8,8,8,8"
3339,90E,26,7,"8,8,8,8,26"
3775,90E,26,7,"8,8,8,8,26,26"
6508,90E,26,7,"8,8,8,8,26,26,26"
2515,91C,20,1,20
3906,91D,3,4,3
3913,91D,3,4,"3,3"
3918,91D,3,4,"3,3,3"
3924,91D,3,4,"3,3,3,3"
2101,92E,8,2,8
3416,92E,26,2,"8,26"
3447,94B,26,1,26
1833,94C,8,1,8
2357,94D,8,1,8
2178,94E,8,3,8
2507,94E,8,3,"8,8"
2510,94E,8,3,"8,8,8"
3653,95A,26,2,26
3709,95A,26,2,"26,26"
4536,95B,8,1,8
4002,95C,31,1,31
3262,95D,26,1,26
3746,95E,26,1,26
3728,95G,26,1,26
3739,96A,26,9,26
3934,96A,31,9,"26,31"
3938,96A,31,9,"26,31,31"
3943,96A,31,9,"26,31,31,31"
3945,96A,31,9,"26,31,31,31,31"
3947,96A,31,9,"26,31,31,31,31,31"
3948,96A,31,9,"26,31,31,31,31,31,31"
3953,96A,31,9,"26,31,31,31,31,31,31,31"
6262,96A,8,9,"26,31,31,31,31,31,31,31,8"
2542,96B,8,3,8
4009,96B,31,3,"8,31"
4175,96B,2,3,"8,31,2"
3890,96C,26,2,26
5780,96C,31,2,"26,31"
5489,96D,17,1,17
2654,96E,8,6,8
2961,96E,26,6,"8,26"
2996,96E,26,6,"8,26,26"
3425,96E,26,6,"8,26,26,26"
3610,96E,26,6,"8,26,26,26,26"
6543,96E,8,6,"8,26,26,26,26,8"
3342,96G,26,17,26
3347,96G,26,17,"26,26"
3349,96G,26,17,"26,26,26"
3360,96G,26,17,"26,26,26,26"
3366,96G,26,17,"26,26,26,26,26"
3368,96G,26,17,"26,26,26,26,26,26"
3372,96G,26,17,"26,26,26,26,26,26,26"
3960,96G,31,17,"26,26,26,26,26,26,26,31"
3962,96G,31,17,"26,26,26,26,26,26,26,31,31"
3963,96G,31,17,"26,26,26,26,26,26,26,31,31,31"
3969,96G,31,17,"26,26,26,26,26,26,26,31,31,31,31"
3970,96G,31,17,"26,26,26,26,26,26,26,31,31,31,31,31"
3971,96G,31,17,"26,26,26,26,26,26,26,31,31,31,31,31,31"
3975,96G,31,17,"26,26,26,26,26,26,26,31,31,31,31,31,31,31"
3976,96G,31,17,"26,26,26,26,26,26,26,31,31,31,31,31,31,31,31"
3979,96G,31,17,"26,26,26,26,26,26,26,31,31,31,31,31,31,31,31,31"
5525,96G,17,17,"26,26,26,26,26,26,26,31,31,31,31,31,31,31,31,31,17"
4010,96H,31,1,31
3670,98C,26,2,26
3777,98C,3,2,"26,3"
3784,98E,26,2,26
5966,98E,22,2,"26,22"
4020,98F,31,1,31
2578,99A,8,1,8
2672,99B,8,8,8
2764,99B,8,8,"8,8"
2833,99B,8,8,"8,8,8"
